objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663785281257998,SINGLE,"[(45, 21)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(48, 20)(36, 77)]"
1237663785281258004,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(61, 80)(16, 21)]"
1237663785281258008,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785281258103,SINGLE,"[(11, 16)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(99, 38)(95, 95)]"
1237663785281258137,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 4)]",NO_PEAK,"[]"
1237663785279816041,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 9)]",NO_PEAK,"[]"
1237663785279816081,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(59, 14)]",NO_PEAK,"[]",DOUBLE,"[(57, 14)(18, 1)]"
1237663785279816085,SINGLE,"[(16, 23)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(18, 24)]",NO_PEAK,"[]"
1237663785279816120,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(52, 49)]",NO_PEAK,"[]",DOUBLE,"[(40, 91)(47, 79)]"
1237663785281258563,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(9, 65)]",SINGLE,"[(25, 33)]",DOUBLE,"[(85, 32)(97, 33)]"
1237663785281258670,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785281258732,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(41, 82)(25, 52)]"
1237663785281323092,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(17, 32)]",NO_PEAK,"[]"
1237663785281323160,NO_PEAK,"[]",SINGLE,"[(15, 5)]",SINGLE,"[(15, 5)]",SINGLE,"[(15, 5)]",DOUBLE,"[(97, 73)(77, 96)]"
1237663785281323268,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663785281323521,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785281323546,SINGLE,"[(62, 30)]",NO_PEAK,"[]",SINGLE,"[(35, 46)]",SINGLE,"[(35, 45)]",NO_PEAK,"[]"
1237663785281323590,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(89, 60)]",SINGLE,"[(90, 60)]",NO_PEAK,"[]"
1237663785281323605,SINGLE,"[(95, 96)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(3, 83)(76, 59)]"
1237663785281323630,SINGLE,"[(57, 7)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(57, 8)]",DOUBLE,"[(57, 8)(37, 7)]"
1237663785281323631,SINGLE,"[(2, 7)]",NO_PEAK,"[]",SINGLE,"[(1, 8)]",SINGLE,"[(37, 24)]",DOUBLE,"[(1, 8)(84, 14)]"
1237663785281323825,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785281324055,SINGLE,"[(28, 19)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 20)]",NO_PEAK,"[]"
1237663785281324075,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785281324189,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 18)(78, 5)]"
1237663785281324206,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785281324222,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
