objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237657071695430289,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(32, 95)(51, 50)]"
1237657071695430327,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(32, 40)(43, 40)]"
1237657071695430444,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(14, 12)]",NO_PEAK,"[]"
1237657071695430448,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071695430471,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071695430485,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(81, 13)]"
1237657071695430504,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(17, 25)]",DOUBLE,"[(41, 8)(17, 24)]"
1237657071695430532,SINGLE,"[(12, 38)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071695430643,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 36)(90, 79)]"
1237657071695430648,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(34, 29)]",NO_PEAK,"[]"
1237657071695430742,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(65, 40)]"
1237657071695430768,SINGLE,"[(23, 16)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 5)(28, 1)]"
1237657071695430771,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 35)(20, 64)]"
1237657071695430776,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(47, 32)(67, 88)]"
1237657071695495288,SINGLE,"[(23, 27)]",NO_PEAK,"[]",SINGLE,"[(25, 28)]",SINGLE,"[(25, 27)]",DOUBLE,"[(13, 56)(7, 1)]"
1237657071695495304,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071695495522,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(9, 6)]",NO_PEAK,"[]",DOUBLE,"[(39, 75)(1, 20)]"
1237657071695495578,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(12, 86)(7, 15)]"
1237657071695495625,SINGLE,"[(16, 28)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(17, 26)]",DOUBLE,"[(75, 50)(50, 52)]"
1237657071696544597,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(97, 6)(95, 12)]"
1237657071695495645,NO_PEAK,"[]",SINGLE,"[(3, 45)]",NO_PEAK,"[]",SINGLE,"[(6, 27)]",NO_PEAK,"[]"
1237657071695495840,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(3, 85)(20, 92)]"
1237657071695495874,NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071696544603,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(90, 12)(99, 43)]"
1237657071695495904,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(20, 10)]",SINGLE,"[(20, 10)]",NO_PEAK,"[]"
1237657071695495931,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 42)]",SINGLE,"[(27, 43)]",DOUBLE,"[(48, 48)(72, 49)]"
1237657071695495991,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 91)(50, 50)]"
1237657071695495997,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 51)]",DOUBLE,"[(74, 99)(59, 63)]"
1237657071696544634,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(64, 6)]"
1237657071696609826,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(76, 83)(74, 50)]"
1237657071696609889,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(86, 12)(90, 11)]"
1237657071696806065,NO_PEAK,"[]",SINGLE,"[(43, 45)]",SINGLE,"[(43, 45)]",DOUBLE,"[(43, 45)(50, 49)]",DOUBLE,"[(43, 46)(50, 50)]"
1237657071696806082,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(37, 16)]",SINGLE,"[(36, 15)]",NO_PEAK,"[]"
1237657071696806152,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(16, 9)]",SINGLE,"[(16, 9)]",DOUBLE,"[(49, 49)(71, 13)]"
1237657071696806182,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(30, 90)(76, 53)]"
1237657071696806235,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071696806272,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(94, 71)]"
1237657071696806455,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(71, 1)]"
1237657071696806527,SINGLE,"[(13, 15)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071696806538,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 66)(50, 50)]"
1237657071696806581,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(27, 59)]",NO_PEAK,"[]"
