objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663277928022360,SINGLE,"[(30, 19)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663277928022385,SINGLE,"[(75, 50)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663277928022480,SINGLE,"[(83, 37)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(37, 31)(75, 27)]"
1237663277928022519,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(36, 53)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663277928022563,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]"
1237663277928022569,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(67, 22)(51, 54)]"
1237663275780866255,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(41, 34)]"
1237663275780866510,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(76, 99)(51, 50)]"
1237663275780866631,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(3, 61)(16, 40)]"
1237663275780866661,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(43, 1)(37, 2)]",DOUBLE,"[(42, 1)(99, 29)]"
1237663275780866727,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 20)]",SINGLE,"[(20, 20)]",DOUBLE,"[(90, 57)(65, 74)]"
1237663277928022597,SINGLE,"[(25, 22)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 21)]",DOUBLE,"[(66, 42)(73, 3)]"
1237663277928022614,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(18, 35)]",NO_PEAK,"[]",DOUBLE,"[(81, 82)(42, 84)]"
1237663277928022658,NO_PEAK,"[]",SINGLE,"[(16, 48)]",SINGLE,"[(16, 48)]",NO_PEAK,"[]",DOUBLE,"[(15, 48)(75, 63)]"
1237663277928022745,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663277928022750,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(47, 95)(72, 51)]"
1237663277928022821,SINGLE,"[(45, 1)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(78, 14)(67, 33)]"
1237663277928022850,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(42, 58)(91, 80)]"
1237663277928022852,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(79, 51)(7, 34)]"
1237663277928022926,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(15, 89)(1, 80)]"
1237663275780931962,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(32, 6)]"
1237663275780932003,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(42, 70)(94, 31)]"
1237663275780932044,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(52, 2)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663275780932204,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(29, 38)(73, 32)]"
1237663275780932354,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(11, 29)]",DOUBLE,"[(49, 49)(10, 65)]"
