objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237657586030150162,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(91, 66)(74, 66)]"
1237657586562171696,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(36, 61)(11, 26)]"
1237657586562171718,SINGLE,"[(22, 26)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 50)(84, 27)]"
1237657586030150167,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 64)(82, 3)]"
1237657586030150269,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 42)(50, 24)]"
1237657586562237005,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(73, 15)(29, 27)]"
1237657587096290028,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657586562237053,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 8)]",DOUBLE,"[(46, 8)(19, 42)]"
1237657586562237055,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(11, 19)]",NO_PEAK,"[]",DOUBLE,"[(31, 84)(6, 70)]"
1237657586562237173,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(97, 81)(93, 74)]"
1237657586562237213,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 75)(66, 77)]"
1237657586562237225,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(84, 68)(22, 77)]"
1237657586562237263,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(90, 86)(58, 52)]"
1237657586562237311,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657586562302247,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(26, 91)(50, 51)]"
1237657586562302283,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(64, 15)(46, 13)]"
1237657586562302538,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(86, 83)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(85, 83)]"
1237657586562302685,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(2, 17)]",NO_PEAK,"[]",DOUBLE,"[(31, 72)(4, 20)]"
1237657586562302833,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657586562367594,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(58, 60)]",NO_PEAK,"[]"
1237657586562367746,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(17, 18)]",NO_PEAK,"[]",DOUBLE,"[(48, 39)(67, 3)]"
