objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237666299480965810,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(51, 49)(6, 9)]"
1237666299482342528,SINGLE,"[(19, 24)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(87, 75)(86, 27)]"
1237666299482407448,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 12)(80, 89)]"
1237666299482407514,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(84, 88)(50, 51)]"
1237666299482407540,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 8)]",NO_PEAK,"[]"
1237666299482407600,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(94, 77)]",NO_PEAK,"[]",DOUBLE,"[(94, 78)(51, 51)]"
1237666299482407623,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666299482407770,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(91, 75)]"
1237666299482407992,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(14, 59)]",NO_PEAK,"[]",DOUBLE,"[(14, 59)(49, 50)]"
1237666299482408000,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 15)]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(28, 91)]"
1237666299482408032,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(74, 92)(50, 50)]"
1237666299482408134,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666299482408142,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(11, 56)(78, 24)]"
1237666299482408171,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(22, 21)(58, 26)]"
1237666299482408189,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 8)(8, 88)]",DOUBLE,"[(77, 14)(7, 87)]"
1237666299482472479,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 28)]",SINGLE,"[(39, 28)]"
1237666299481030932,NO_PEAK,"[]",SINGLE,"[(49, 49)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 52)(73, 11)]"
1237666299481030934,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(96, 77)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666299481030955,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(77, 99)(40, 73)]"
1237666299481031056,SINGLE,"[(33, 2)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",NO_PEAK,"[]"
1237666299482472890,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 41)]",DOUBLE,"[(62, 12)(90, 73)]"
1237666299482472914,SINGLE,"[(82, 41)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(73, 55)(37, 54)]"
1237666299482473075,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666299482473154,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237666299482473170,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(36, 68)(97, 41)]"
1237666299482473175,SINGLE,"[(60, 48)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666299482473205,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 16)]",DOUBLE,"[(68, 84)(29, 16)]"
