objID,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237646587163968176,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237656512815891331,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(39, 29)(27, 66)]"
1237656906355114335,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(59, 5)]",NO_PEAK,"[]"
1237656971300700231,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237656971300766428,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 21)]",DOUBLE,"[(69, 59)(52, 17)]"
1237657069547880950,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(21, 39)]",DOUBLE,"[(50, 50)(75, 77)]"
1237657069549060742,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 46)]",DOUBLE,"[(28, 59)(30, 46)]"
1237657070092747186,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(78, 71)(27, 23)]"
1237657070620508197,NO_PEAK,"[]",SINGLE,"[(48, 50)]",SINGLE,"[(47, 49)]",SINGLE,"[(48, 48)]",NO_PEAK,"[]"
1237657071693987908,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(51, 51)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237657071696478809,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 22)(50, 51)]"
1237657071697396553,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 52)]",NO_PEAK,"[]",DOUBLE,"[(23, 50)(50, 46)]"
1237657071698445550,SINGLE,"[(24, 29)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(96, 29)(2, 15)]"
1237657189834752699,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(48, 4)]",NO_PEAK,"[]",DOUBLE,"[(24, 91)(50, 50)]"
1237657189835014303,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(63, 35)(45, 21)]"
1237657189836391301,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657190370313001,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(8, 14)]",DOUBLE,"[(50, 88)(51, 50)]"
1237657190370443643,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(45, 85)(28, 75)]"
1237657190910722524,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",NO_PEAK,"[]",DOUBLE,"[(25, 75)(82, 85)]"
1237657190911050198,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",SINGLE,"[(51, 50)]",NO_PEAK,"[]"
1237657191446807512,SINGLE,"[(22, 28)]",NO_PEAK,"[]",SINGLE,"[(25, 59)]",SINGLE,"[(45, 22)]",DOUBLE,"[(24, 60)(96, 49)]"
1237657191446872239,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 54)]",SINGLE,"[(41, 54)]",DOUBLE,"[(42, 53)(51, 50)]"
1237657191979221233,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 51)(3, 96)]"
1237657192517992770,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(61, 35)]"
1237657584950051012,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657584950116979,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 26)]",SINGLE,"[(13, 26)]",SINGLE,"[(13, 26)]"
1237657586029626389,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657586030609603,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 69)]",SINGLE,"[(32, 23)]",DOUBLE,"[(6, 65)(78, 41)]"
1237657587096027988,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(4, 1)]",SINGLE,"[(5, 1)]",DOUBLE,"[(92, 16)(6, 1)]"
1237660024521949370,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(57, 69)]",NO_PEAK,"[]"
1237660024522474313,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(32, 89)(51, 50)]"
1237660024523588123,SINGLE,"[(3, 84)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(34, 23)]",DOUBLE,"[(3, 90)(34, 24)]"
1237660024527847513,DOUBLE,"[(91, 16)(90, 25)]",NO_PEAK,"[]",DOUBLE,"[(95, 8)(96, 33)]",DOUBLE,"[(95, 32)(95, 9)]",DOUBLE,"[(85, 28)(95, 29)]"
1237660027202831351,DOUBLE,"[(26, 19)(23, 3)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 19)]",NO_PEAK,"[]"
1237660239777366619,SINGLE,"[(19, 32)]",NO_PEAK,"[]",SINGLE,"[(23, 57)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237660241923146313,NO_PEAK,"[]",SINGLE,"[(79, 23)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237660241925374123,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237660241925964362,SINGLE,"[(73, 23)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(6, 1)]",DOUBLE,"[(61, 33)(6, 1)]"
1237663204919410870,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663204919608205,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(70, 64)(69, 77)]"
1237663204921770369,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(89, 5)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663237123145815,NO_PEAK,"[]",DOUBLE,"[(59, 59)(50, 50)]",DOUBLE,"[(59, 59)(50, 50)]",DOUBLE,"[(59, 59)(50, 50)]",NO_PEAK,"[]"
1237663237128716966,SINGLE,"[(12, 41)]",NO_PEAK,"[]",SINGLE,"[(13, 40)]",NO_PEAK,"[]",DOUBLE,"[(99, 52)(82, 8)]"
1237663237130944890,NO_PEAK,"[]",SINGLE,"[(51, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(81, 47)]"
1237663237131469068,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 60)]",NO_PEAK,"[]"
1237663237669323084,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(95, 9)]"
1237663238204294544,SINGLE,"[(98, 62)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
