objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663782588973357,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(32, 18)]",SINGLE,"[(31, 17)]",NO_PEAK,"[]"
1237663782588973450,NO_PEAK,"[]",SINGLE,"[(51, 49)]",NO_PEAK,"[]",SINGLE,"[(29, 24)]",DOUBLE,"[(51, 50)(54, 25)]"
1237663782590087390,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590087404,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590087428,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590087501,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 36)]",SINGLE,"[(43, 35)]",NO_PEAK,"[]"
1237663782590087575,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 51)(60, 52)]"
1237663782590087603,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(71, 39)]"
1237663782590087610,SINGLE,"[(50, 48)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(18, 79)]"
1237663782590087659,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(37, 32)]",DOUBLE,"[(72, 94)(18, 64)]"
1237663782590087672,NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(59, 3)]"
1237663782590087709,SINGLE,"[(80, 90)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 46)]",DOUBLE,"[(38, 46)(69, 26)]"
1237663782590087713,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(85, 34)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590087754,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(32, 24)]"
1237663782590087819,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(88, 40)(60, 98)]"
1237663782590088225,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590088243,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590088260,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(35, 72)(49, 49)]"
1237663782590152889,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663782590152988,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 27)]",DOUBLE,"[(49, 27)(57, 38)]"
1237663782590153022,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590153174,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(36, 39)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590153204,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590153219,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(51, 51)(92, 17)]"
1237663782590153306,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(41, 1)(89, 34)]"
1237663782590153323,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(75, 78)]"
1237663782590153328,SINGLE,"[(51, 68)]",NO_PEAK,"[]",SINGLE,"[(17, 28)]",NO_PEAK,"[]",DOUBLE,"[(28, 63)(58, 5)]"
1237663782590218498,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 18)]",NO_PEAK,"[]"
1237663782590218647,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(80, 82)(1, 32)]"
1237663782590218712,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(62, 75)]"
1237663782590218841,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(4, 44)]",NO_PEAK,"[]"
1237663782590218907,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(20, 15)]",SINGLE,"[(19, 15)]"
1237663782590218922,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(26, 39)(30, 37)]",DOUBLE,"[(31, 37)(26, 40)]",DOUBLE,"[(26, 39)(49, 50)]"
1237663782590218936,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(99, 26)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782589104536,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782589104547,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 29)]",DOUBLE,"[(82, 13)(49, 50)]"
1237663782589104677,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(1, 47)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782589104705,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(86, 50)(18, 21)]"
1237663782589104742,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(75, 82)]"
1237663782589104762,SINGLE,"[(43, 5)]",NO_PEAK,"[]",SINGLE,"[(41, 4)]",SINGLE,"[(42, 3)]",DOUBLE,"[(50, 50)(42, 1)]"
1237663782590218973,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782590218974,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(33, 64)(71, 19)]"
1237663782590218982,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(61, 61)(96, 93)]"
1237663782590218987,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(88, 21)]"
1237663782589104808,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(23, 24)]",DOUBLE,"[(33, 87)(96, 88)]"
1237663782589104903,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 51)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 22)]"
1237663782590219017,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782589105025,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(55, 51)(42, 90)]"
1237663782590219021,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(11, 25)(47, 5)]"
1237663782590219045,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(14, 89)(20, 91)]"
1237663782590219106,SINGLE,"[(3, 29)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(3, 30)(52, 50)]"
1237663782590219140,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(90, 31)(65, 26)]"
