objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237664668983296782,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 51)]",SINGLE,"[(50, 50)]"
1237664669520233070,SINGLE,"[(3, 94)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237664668983361861,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664669520232632,SINGLE,"[(4, 5)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225678991741,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664669520167335,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]"
1237664669520167649,SINGLE,"[(78, 15)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237664668983296770,SINGLE,"[(89, 80)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225142055526,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 2)]",SINGLE,"[(50, 50)]"
1237664668446491002,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237662225142120800,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237662225142120619,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662225142120699,SINGLE,"[(11, 66)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664668446491030,SINGLE,"[(53, 10)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668446490817,SINGLE,"[(79, 3)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662224605250408,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662224605250145,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 15)]",SINGLE,"[(16, 15)]"
1237662224605315217,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662225142186742,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]"
1237662225142186370,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225679057432,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(30, 60)]",SINGLE,"[(30, 59)]"
1237664669520298661,SINGLE,"[(24, 26)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664669520233224,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(30, 45)]"
1237664668983427624,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225679057444,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 49)]",SINGLE,"[(23, 49)]"
1237664668983427778,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(88, 96)]",SINGLE,"[(50, 50)]"
1237662225679057486,SINGLE,"[(27, 25)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237664668983427251,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 16)]",SINGLE,"[(29, 16)]"
1237664668983427409,SINGLE,"[(8, 16)]",NO_PEAK,"[]",SINGLE,"[(39, 60)]",SINGLE,"[(2, 22)]"
1237664668983361691,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 39)]"
1237662225679056945,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(38, 36)]",SINGLE,"[(37, 36)]"
1237664668983361700,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(25, 15)]",SINGLE,"[(25, 14)]"
1237664668983427813,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664668983427811,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 9)]",NO_PEAK,"[]"
1237664668983427231,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225142186077,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 19)]",SINGLE,"[(52, 19)]"
1237664668983362284,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 16)]"
1237664668446622376,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662224605446575,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668446621953,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237664668446621957,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662224605446491,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(52, 23)]"
1237662225142186691,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 13)]",SINGLE,"[(16, 14)]"
1237662224605381003,SINGLE,"[(34, 18)]",NO_PEAK,"[]",SINGLE,"[(35, 17)]",SINGLE,"[(35, 17)]"
1237664669520298121,SINGLE,"[(25, 40)]",NO_PEAK,"[]",SINGLE,"[(32, 53)]",SINGLE,"[(4, 25)]"
1237662224605447088,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237664668446622187,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662224605446583,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 7)]",NO_PEAK,"[]"
1237662225142186623,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225679188832,SINGLE,"[(13, 53)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237664668983558714,SINGLE,"[(5, 83)]",NO_PEAK,"[]",SINGLE,"[(40, 54)]",SINGLE,"[(50, 50)]"
1237664668983558487,NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225142383406,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668983558831,SINGLE,"[(68, 44)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 43)]"
1237662225679122916,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668983493522,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 25)]"
