objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237663784197555223,SINGLE,"[(88, 1)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(48, 46)]"
1237663784197555222,SINGLE,"[(3, 69)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(36, 2)]"
1237663783124009348,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(31, 28)]"
1237663783124009347,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 32)]"
1237663783660880521,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783660880522,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663542622749750,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663542622749751,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663542622749020,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 23)]",NO_PEAK,"[]"
1237663542622749019,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(43, 20)]",NO_PEAK,"[]"
1237663542622748836,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(51, 50)]",DOUBLE,"[(51, 50)(37, 45)]"
1237663542622748839,NO_PEAK,"[]",SINGLE,"[(49, 48)]",DOUBLE,"[(49, 48)(50, 48)]",DOUBLE,"[(49, 47)(35, 41)]"
1237663783661207933,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657190369001759,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657190369001760,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657191979614681,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(56, 48)]",NO_PEAK,"[]"
1237657191979614682,SINGLE,"[(65, 17)]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",NO_PEAK,"[]"
1237663783661207934,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192516944296,SINGLE,"[(24, 27)]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",NO_PEAK,"[]"
1237657192516944297,SINGLE,"[(21, 27)]",NO_PEAK,"[]",SINGLE,"[(47, 49)]",NO_PEAK,"[]"
1237657190906266059,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 51)]",NO_PEAK,"[]"
1237657190906266058,SINGLE,"[(52, 24)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
