objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663784218723387,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(65, 95)(62, 47)]"
1237663784218787952,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(74, 63)]"
1237663784740258382,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(59, 79)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784218787966,NO_PEAK,"[]",SINGLE,"[(44, 47)]",SINGLE,"[(44, 47)]",SINGLE,"[(44, 46)]",NO_PEAK,"[]"
1237663784218788187,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(53, 24)]",DOUBLE,"[(23, 94)(70, 38)]"
1237663784218788396,NO_PEAK,"[]",SINGLE,"[(38, 18)]",SINGLE,"[(15, 26)]",SINGLE,"[(15, 26)]",DOUBLE,"[(39, 18)(50, 50)]"
1237663784218788462,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(35, 55)(73, 45)]"
1237663784217346417,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(1, 35)]"
1237663784217346452,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 51)(40, 60)]"
1237663784217346469,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(24, 66)(39, 85)]"
1237663784217346512,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784217346513,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 7)(1, 42)]",DOUBLE,"[(1, 9)(35, 88)]"
1237663784217346552,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(5, 97)]",NO_PEAK,"[]"
1237663784217346560,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(20, 21)]",DOUBLE,"[(51, 50)(20, 21)]"
1237663784217346601,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 51)(66, 3)]"
1237663784217346651,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 15)]",NO_PEAK,"[]",DOUBLE,"[(30, 56)(55, 38)]"
1237663784217346662,SINGLE,"[(11, 42)]",NO_PEAK,"[]",SINGLE,"[(12, 19)]",SINGLE,"[(12, 19)]",DOUBLE,"[(57, 27)(50, 50)]"
1237663784217346702,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(53, 29)]",SINGLE,"[(53, 29)]",DOUBLE,"[(51, 29)(49, 51)]"
1237663784217346773,SINGLE,"[(92, 4)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(30, 25)]"
1237663784217346813,SINGLE,"[(10, 89)]",NO_PEAK,"[]",SINGLE,"[(47, 76)]",SINGLE,"[(57, 1)]",DOUBLE,"[(48, 77)(58, 1)]"
1237663784218788468,SINGLE,"[(96, 4)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(76, 74)]"
1237663784218788518,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 10)]",NO_PEAK,"[]",DOUBLE,"[(78, 74)(45, 23)]"
1237663784218788695,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(6, 87)(68, 39)]"
1237663784218788703,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(90, 99)(22, 33)]"
