objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663784750219999,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 46)]",DOUBLE,"[(81, 63)(39, 64)]"
1237663784750220102,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(60, 23)(58, 3)]"
1237663784750220108,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750220142,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750220155,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(51, 49)(41, 35)]"
1237663784750220264,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",NO_PEAK,"[]"
1237663784750220268,SINGLE,"[(26, 92)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663784750220320,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750220397,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(77, 73)(85, 70)]"
1237663784750220460,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(44, 55)]",NO_PEAK,"[]",DOUBLE,"[(17, 68)(1, 97)]"
1237663784750220470,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(15, 12)]",NO_PEAK,"[]",DOUBLE,"[(15, 12)(58, 68)]"
1237663784750220497,SINGLE,"[(41, 14)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(60, 60)(18, 34)]"
1237663784750220502,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 43)]",DOUBLE,"[(72, 10)(30, 99)]"
1237663784750220545,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(10, 63)]",NO_PEAK,"[]",DOUBLE,"[(34, 94)(80, 36)]"
1237663784750220576,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",DOUBLE,"[(64, 86)(63, 2)]"
1237663784750220654,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750220671,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 7)(43, 23)]"
1237663784749040321,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750220682,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(8, 44)]",SINGLE,"[(7, 43)]",NO_PEAK,"[]"
1237663784750220727,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750284872,NO_PEAK,"[]",DOUBLE,"[(70, 69)(65, 69)]",DOUBLE,"[(69, 72)(71, 60)]",DOUBLE,"[(67, 61)(67, 70)]",NO_PEAK,"[]"
1237663784750285190,NO_PEAK,"[]",SINGLE,"[(32, 45)]",SINGLE,"[(32, 45)]",SINGLE,"[(32, 44)]",NO_PEAK,"[]"
1237663784750285194,SINGLE,"[(23, 24)]",SINGLE,"[(49, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(22, 7)]",DOUBLE,"[(50, 50)(64, 84)]"
1237663784750285347,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 41)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750285484,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(9, 50)]",DOUBLE,"[(8, 49)(44, 54)]"
1237663784750285485,SINGLE,"[(21, 34)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(88, 9)(32, 70)]"
1237663784750285532,SINGLE,"[(15, 4)]",NO_PEAK,"[]",SINGLE,"[(53, 21)]",SINGLE,"[(15, 4)]",DOUBLE,"[(53, 20)(16, 3)]"
1237663784750285539,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 63)]",SINGLE,"[(4, 2)]"
1237663784750285620,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(53, 69)(22, 38)]"
1237663784750285732,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(6, 75)(78, 6)]"
1237663784750285835,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(1, 56)]",SINGLE,"[(21, 21)]",NO_PEAK,"[]"
1237663784750285845,SINGLE,"[(26, 32)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784750285846,SINGLE,"[(19, 16)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 94)]"
