objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237657192517993119,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 37)]",SINGLE,"[(21, 36)]",DOUBLE,"[(15, 75)(50, 49)]"
1237657192517993323,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(78, 86)(11, 16)]"
1237657192517993413,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192518058950,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(34, 41)(77, 53)]"
1237657192518058969,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(13, 82)(69, 1)]"
1237657192518123833,SINGLE,"[(29, 30)]",SINGLE,"[(68, 37)]",NO_PEAK,"[]",SINGLE,"[(26, 30)]",DOUBLE,"[(68, 38)(50, 50)]"
1237657192518123881,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 16)]",SINGLE,"[(13, 15)]",DOUBLE,"[(59, 4)(13, 15)]"
1237657192518123888,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 24)]",SINGLE,"[(9, 25)]",DOUBLE,"[(10, 26)(65, 38)]"
1237657192518124005,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 35)(18, 82)]"
1237657192518124129,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192518124144,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 62)]",NO_PEAK,"[]"
1237657192518124176,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(10, 73)(43, 78)]"
1237657192518124192,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(58, 8)]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(59, 7)]"
1237657192518124204,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 1)]",NO_PEAK,"[]",DOUBLE,"[(28, 70)(51, 49)]"
1237657192518124249,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 49)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(86, 84)]"
1237657192518124352,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 31)]",DOUBLE,"[(9, 90)(73, 23)]"
1237657192518124379,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(68, 17)]"
1237657192518124399,SINGLE,"[(45, 99)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(37, 25)]",DOUBLE,"[(26, 90)(71, 64)]"
1237657192518189088,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192518189272,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(15, 28)]",NO_PEAK,"[]",DOUBLE,"[(4, 99)(37, 6)]"
1237657192518189492,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",DOUBLE,"[(48, 49)(81, 4)]"
1237657192518189504,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(2, 1)]",NO_PEAK,"[]",DOUBLE,"[(25, 94)(50, 51)]"
1237657192518189569,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(69, 36)(80, 1)]"
1237657192518189574,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 18)]"
1237657192518189576,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(18, 43)]",DOUBLE,"[(18, 44)(49, 49)]"
1237657192518189674,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(44, 23)]",DOUBLE,"[(44, 23)(65, 65)]"
1237657192518189683,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(96, 69)(35, 77)]"
1237657192518189743,SINGLE,"[(26, 93)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192518189781,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 31)(51, 50)]"
1237657192518189789,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 38)]",DOUBLE,"[(46, 81)(92, 60)]"
1237657192518189821,SINGLE,"[(44, 37)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192518189859,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(27, 24)]",DOUBLE,"[(20, 1)(50, 50)]"
1237657192518189877,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(37, 1)]",DOUBLE,"[(39, 1)(50, 49)]"
1237657192518189996,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(6, 65)(73, 53)]"
1237657192518254855,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(1, 21)]",SINGLE,"[(1, 22)]",NO_PEAK,"[]"
1237657192518254952,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(38, 44)(63, 53)]"
1237657192518255016,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(22, 21)]",SINGLE,"[(22, 20)]",DOUBLE,"[(22, 20)(12, 47)]"
1237657192518255033,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237657192518255034,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(95, 60)(63, 62)]"
1237657192518255037,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 7)]",DOUBLE,"[(50, 50)(75, 37)]"
1237657192518255054,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(96, 74)]",NO_PEAK,"[]",DOUBLE,"[(25, 72)(45, 57)]"
1237657192518255085,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(91, 46)(51, 50)]"
1237657192518255222,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(7, 42)]",SINGLE,"[(7, 42)]",NO_PEAK,"[]"
1237657192518255297,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(37, 5)(13, 91)]"
1237657192518255510,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(19, 10)]"
