objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663277929202164,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 36)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663277928154379,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(78, 52)(50, 50)]"
1237663277928154387,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 12)(74, 97)]"
1237663277928218700,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 26)]",DOUBLE,"[(20, 27)(46, 14)]"
1237663277929202171,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(42, 80)(49, 51)]"
1237663277929202183,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 92)]",SINGLE,"[(50, 51)]",DOUBLE,"[(46, 91)(3, 73)]"
1237663277929202243,SINGLE,"[(88, 52)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(99, 38)(29, 71)]"
1237663277929202260,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 46)]",DOUBLE,"[(50, 50)(12, 47)]"
1237663277929202366,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(88, 37)]"
1237663277929202491,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(3, 54)(73, 78)]"
1237663277929202561,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663277929267579,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(33, 43)]"
1237663277929267604,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(37, 37)]",SINGLE,"[(38, 37)]",DOUBLE,"[(38, 37)(87, 70)]"
1237663277929267621,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(69, 58)(17, 10)]"
1237663277929267636,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(38, 27)]",SINGLE,"[(23, 17)]",DOUBLE,"[(37, 27)(94, 93)]"
1237663277929267677,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(30, 43)]",NO_PEAK,"[]",DOUBLE,"[(72, 36)(44, 32)]"
1237663277929267691,SINGLE,"[(22, 31)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(86, 91)(34, 20)]"
1237663277929267696,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(36, 52)]",DOUBLE,"[(26, 87)(36, 52)]"
