objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663784206337156,SINGLE,"[(46, 36)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 96)(73, 63)]"
1237663784206337318,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 36)]",DOUBLE,"[(90, 15)(48, 38)]"
1237663784206401596,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206401632,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 40)]",SINGLE,"[(16, 40)]",NO_PEAK,"[]"
1237663784206401654,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 38)]",SINGLE,"[(12, 39)]",NO_PEAK,"[]"
1237663784205354189,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(17, 19)]",DOUBLE,"[(88, 76)(17, 19)]"
1237663784205354192,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(44, 1)]",DOUBLE,"[(44, 1)(50, 30)]"
1237663784205354276,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 12)(49, 53)]"
1237663784206402520,SINGLE,"[(57, 99)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(78, 19)(55, 61)]"
1237663784206402572,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(76, 45)(99, 72)]"
1237663784206402636,NO_PEAK,"[]",SINGLE,"[(71, 27)]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(71, 27)(50, 49)]"
1237663784206402714,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 95)(24, 89)]"
1237663784206402892,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(79, 72)]",NO_PEAK,"[]"
1237663784206402906,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(29, 17)(82, 90)]"
1237663784206402953,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 52)(86, 58)]"
1237663784206402976,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(49, 1)(50, 50)]"
1237663784206402997,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(4, 92)(99, 26)]"
1237663784206467090,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 1)(37, 1)]",DOUBLE,"[(28, 2)(13, 9)]"
1237663784206467117,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206467149,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(38, 29)]",NO_PEAK,"[]"
1237663784206467456,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 52)]",SINGLE,"[(50, 50)]",DOUBLE,"[(58, 58)(20, 56)]"
1237663784206467565,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 62)]",DOUBLE,"[(45, 62)(83, 90)]"
1237663784206467601,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(11, 53)]",DOUBLE,"[(1, 94)(10, 53)]"
1237663784206467656,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(83, 15)(46, 46)]"
1237663784206467707,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(99, 40)(7, 85)]"
1237663784206467741,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 50)]",SINGLE,"[(38, 51)]",DOUBLE,"[(38, 51)(39, 65)]"
1237663784206467776,SINGLE,"[(98, 21)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(44, 62)(29, 69)]"
1237663784206467807,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(58, 10)]",SINGLE,"[(58, 9)]",DOUBLE,"[(57, 10)(50, 51)]"
1237663784205419744,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(90, 97)(51, 6)]"
1237663784205419830,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 51)(74, 4)]"
1237663784205419841,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(12, 8)(48, 1)]"
1237663784205419869,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(68, 34)(7, 45)]"
1237663784205484460,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",NO_PEAK,"[]",DOUBLE,"[(78, 75)(22, 96)]"
1237663784205484483,SINGLE,"[(94, 75)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(44, 20)(86, 77)]"
1237663784205484496,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(1, 81)(50, 50)]"
1237663784205484510,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(24, 87)(21, 40)]"
1237663784205484515,SINGLE,"[(8, 20)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(16, 93)]"
1237663784205484553,SINGLE,"[(47, 52)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(73, 53)(78, 39)]"
1237663784205484570,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(47, 44)(1, 82)]"
1237663784205484685,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(36, 25)(38, 30)]"
1237663784206467820,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(1, 98)(49, 50)]"
1237663784206467914,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(69, 36)]",DOUBLE,"[(69, 35)(19, 71)]"
1237663784206467971,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 17)]",DOUBLE,"[(45, 2)(33, 17)]"
1237663784206467982,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(75, 52)]",SINGLE,"[(50, 50)]",DOUBLE,"[(75, 51)(50, 50)]"
1237663784206468188,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(35, 11)(78, 27)]"
1237663784206468191,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(43, 27)]",SINGLE,"[(43, 26)]",DOUBLE,"[(43, 26)(10, 99)]"
1237663784206468209,SINGLE,"[(35, 3)]",NO_PEAK,"[]",SINGLE,"[(1, 17)]",NO_PEAK,"[]",DOUBLE,"[(9, 1)(94, 63)]"
1237663784206532662,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206532729,SINGLE,"[(56, 51)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(60, 5)(54, 60)]"
1237663784206533221,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(75, 82)(51, 49)]"
1237663784205485270,SINGLE,"[(77, 4)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(15, 60)(52, 72)]"
1237663784205549611,NO_PEAK,"[]",DOUBLE,"[(25, 34)(22, 25)]",DOUBLE,"[(27, 35)(26, 25)]",DOUBLE,"[(27, 36)(22, 35)]",DOUBLE,"[(25, 32)(22, 26)]"
1237663784205549626,SINGLE,"[(57, 7)]",NO_PEAK,"[]",SINGLE,"[(46, 40)]",NO_PEAK,"[]",DOUBLE,"[(58, 21)(47, 40)]"
1237663784205549698,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784205550041,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(54, 6)]"
1237663784206533226,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(57, 17)]",SINGLE,"[(57, 17)]",DOUBLE,"[(93, 13)(57, 17)]"
1237663784205550272,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(78, 63)]"
1237663784205550318,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 50)]",SINGLE,"[(16, 49)]",DOUBLE,"[(16, 49)(74, 19)]"
1237663784205550333,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(37, 35)]",SINGLE,"[(37, 34)]",DOUBLE,"[(36, 35)(50, 51)]"
1237663784206533259,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(36, 15)]",DOUBLE,"[(49, 51)(36, 16)]"
1237663784205550411,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(56, 61)(15, 42)]"
1237663784206533750,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(77, 5)(6, 78)]"
1237663784206533783,SINGLE,"[(1, 8)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(44, 1)]",DOUBLE,"[(44, 1)(83, 21)]"
1237663784206533853,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(87, 11)(12, 14)]"
1237663784206534001,SINGLE,"[(21, 29)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(19, 86)(96, 10)]"
1237663784206534029,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(2, 78)(69, 14)]"
1237663784206598239,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206598248,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 36)]",SINGLE,"[(44, 36)]",DOUBLE,"[(44, 35)(56, 12)]"
1237663784206598300,DOUBLE,"[(48, 42)(60, 42)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(7, 28)]"
1237663784206598573,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(36, 51)(41, 90)]"
1237663784206598580,SINGLE,"[(28, 1)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(91, 22)(49, 50)]"
1237663784205615449,SINGLE,"[(35, 16)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(58, 19)]"
1237663784205615486,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 13)]",DOUBLE,"[(16, 12)(28, 71)]"
1237663784205615496,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(43, 95)(40, 67)]"
1237663784205615497,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(40, 44)]",DOUBLE,"[(34, 90)(31, 62)]"
1237663784206598656,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(51, 51)(42, 20)]"
1237663784206598795,SINGLE,"[(41, 61)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(78, 11)(36, 93)]"
1237663784206599075,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(99, 31)(62, 90)]"
1237663784206599160,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(62, 6)(50, 49)]"
1237663784206599324,SINGLE,"[(98, 38)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(29, 7)(44, 86)]"
1237663784205615641,SINGLE,"[(88, 3)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(78, 76)(3, 62)]"
1237663784206663697,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 53)(1, 47)]",DOUBLE,"[(1, 52)(15, 28)]"
1237663784206663747,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(16, 91)(4, 3)]"
1237663784206663781,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 9)(2, 2)]",NO_PEAK,"[]",DOUBLE,"[(10, 17)(43, 2)]"
1237663784206663835,NO_PEAK,"[]",SINGLE,"[(18, 61)]",SINGLE,"[(18, 62)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206663887,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206663921,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663784206664001,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(49, 50)(80, 3)]"
