objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237678433254769233,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(51, 50)(24, 92)]"
1237678433254769279,SINGLE,"[(3, 83)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(6, 20)]",DOUBLE,"[(6, 20)(69, 67)]"
1237678433254769294,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237678433254769389,SINGLE,"[(88, 82)]",NO_PEAK,"[]",SINGLE,"[(13, 33)]",SINGLE,"[(14, 33)]",DOUBLE,"[(50, 49)(41, 41)]"
1237678433254769404,SINGLE,"[(62, 78)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(19, 29)]",NO_PEAK,"[]"
1237678434328117359,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 18)]",SINGLE,"[(54, 18)]",NO_PEAK,"[]"
1237678434328117470,NO_PEAK,"[]",SINGLE,"[(53, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237678434328117524,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(94, 40)(11, 17)]"
1237678434328117558,SINGLE,"[(5, 97)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237678434328117568,NO_PEAK,"[]",SINGLE,"[(7, 26)]",DOUBLE,"[(7, 27)(2, 32)]",SINGLE,"[(7, 26)]",DOUBLE,"[(41, 40)(7, 27)]"
1237678434328117739,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(96, 56)]",DOUBLE,"[(71, 12)(87, 58)]"
1237678434328117775,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(13, 60)]"
1237678434328117785,NO_PEAK,"[]",SINGLE,"[(3, 31)]",SINGLE,"[(3, 29)]",NO_PEAK,"[]",DOUBLE,"[(18, 92)(78, 50)]"
1237678434328117832,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 3)]",DOUBLE,"[(45, 3)(61, 94)]"
1237678433254834704,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(7, 89)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237678433254834763,SINGLE,"[(50, 52)]",NO_PEAK,"[]",SINGLE,"[(47, 18)]",SINGLE,"[(15, 15)]",DOUBLE,"[(46, 17)(15, 15)]"
1237678434328117893,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(65, 93)(14, 99)]"
1237678434328117948,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 58)(51, 21)]"
1237678434328118036,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237678434328118041,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(60, 71)(22, 84)]"
1237678434328118112,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(75, 62)(50, 51)]"
1237678433254900714,SINGLE,"[(3, 99)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(61, 6)(17, 43)]"
1237678437015749061,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237678433791180827,NO_PEAK,"[]",SINGLE,"[(21, 40)]",SINGLE,"[(22, 40)]",SINGLE,"[(22, 40)]",NO_PEAK,"[]"
1237678434328182929,SINGLE,"[(64, 45)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(31, 59)(63, 45)]"
1237678434328182943,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(44, 34)(12, 33)]"
1237678434328183107,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(70, 57)(66, 87)]"
1237678434328183196,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(28, 71)(52, 48)]"
1237678434328183297,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(23, 11)(74, 51)]"
1237678434328183332,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(18, 25)(60, 4)]"
1237678434328183365,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 60)]"
1237678434328183371,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(26, 55)(36, 65)]"
1237678434328183460,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 47)]",DOUBLE,"[(50, 50)(20, 12)]"
1237678434328183544,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(35, 86)]",NO_PEAK,"[]",DOUBLE,"[(35, 86)(50, 78)]"
1237678434328183567,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(30, 48)]"
1237678434328183676,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(4, 9)(13, 69)]"
1237678434328183690,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 17)(78, 83)]"
1237678434328183819,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 16)]",DOUBLE,"[(50, 50)(28, 16)]"
1237678434328183844,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(17, 70)(8, 34)]"
1237678434328248746,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 97)]",NO_PEAK,"[]",DOUBLE,"[(94, 70)(45, 98)]"
1237678434328248921,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(16, 75)(73, 85)]"
1237678434328248992,SINGLE,"[(21, 75)]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",NO_PEAK,"[]",DOUBLE,"[(48, 75)(61, 85)]"
1237678434328249131,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(19, 33)(42, 56)]"
1237678434328249424,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(20, 1)(33, 66)]"
1237678433791246405,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(44, 59)]",DOUBLE,"[(50, 50)(43, 59)]",NO_PEAK,"[]"
1237678433791246473,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 58)]",DOUBLE,"[(45, 58)(50, 50)]",DOUBLE,"[(45, 59)(50, 50)]",NO_PEAK,"[]"
1237678434864857356,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237678434864857899,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237678434864857953,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(73, 74)(48, 49)]"
1237678434864858063,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(99, 52)(50, 53)]"
