objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237645942905831712,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 72)(49, 51)]"
1237656971300766033,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(55, 26)(17, 86)]"
1237656971300766094,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(27, 31)]",DOUBLE,"[(53, 12)(39, 2)]"
1237657069547356349,NO_PEAK,"[]",SINGLE,"[(29, 36)]",SINGLE,"[(29, 36)]",SINGLE,"[(29, 36)]",NO_PEAK,"[]"
1237657069547880959,SINGLE,"[(8, 20)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 9)]",DOUBLE,"[(96, 16)(32, 66)]"
1237657069549650166,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 27)]",NO_PEAK,"[]",DOUBLE,"[(54, 53)(1, 84)]"
1237657070088291272,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(8, 36)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(7, 36)]"
1237657070090519097,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(53, 47)(47, 15)]"
1237657070091109092,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(15, 30)]",DOUBLE,"[(72, 58)(93, 55)]"
1237657071158428421,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(9, 82)(69, 60)]"
1237657071695298872,SINGLE,"[(64, 57)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(5, 17)(87, 27)]"
1237657189840585684,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657190907839763,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(98, 14)(96, 47)]"
1237657190910264088,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 10)]",DOUBLE,"[(10, 99)(76, 17)]"
1237657191444185507,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 33)]",SINGLE,"[(27, 28)]",DOUBLE,"[(39, 34)(33, 88)]"
1237657191445037908,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(31, 89)]"
1237657191446545133,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(13, 55)(31, 27)]"
1237657192517075134,NO_PEAK,"[]",DOUBLE,"[(50, 51)(57, 56)]",DOUBLE,"[(50, 49)(57, 55)]",NO_PEAK,"[]",NO_PEAK,"[]"
