objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237663783128597446,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 21)]",SINGLE,"[(14, 20)]"
1237656971301618311,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237656971301683503,NO_PEAK,"[]",SINGLE,"[(52, 51)]",SINGLE,"[(44, 50)]",NO_PEAK,"[]"
1237663716556538294,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663716556538295,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657189837177398,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657189837177418,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666340797809016,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(54, 46)]",SINGLE,"[(54, 46)]"
1237666340797809015,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(46, 54)(50, 50)]",SINGLE,"[(50, 49)]"
1237663784739996013,NO_PEAK,"[]",DOUBLE,"[(53, 43)(50, 50)]",DOUBLE,"[(53, 44)(50, 50)]",NO_PEAK,"[]"
1237663784739996014,NO_PEAK,"[]",DOUBLE,"[(50, 50)(47, 57)]",DOUBLE,"[(50, 50)(47, 56)]",NO_PEAK,"[]"
1237659904253165677,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(70, 1)(86, 47)]",DOUBLE,"[(99, 68)(51, 91)]"
1237659904253165687,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(64, 1)]",DOUBLE,"[(99, 65)(45, 91)]"
1237663784203649464,SINGLE,"[(6, 77)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237663784203649465,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 50)]"
1237663785277391530,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785277391531,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(54, 14)(55, 14)]",NO_PEAK,"[]"
1237663784740913857,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784740913858,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784740651601,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 45)]",SINGLE,"[(55, 45)]"
1237663784740651600,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 51)]",SINGLE,"[(51, 50)]"
1237666338651308526,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(31, 33)]"
1237666338651308527,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783130366364,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 47)]",NO_PEAK,"[]",SINGLE,"[(21, 8)]"
1237663783130366365,NO_PEAK,"[]",DOUBLE,"[(45, 53)(50, 50)]",NO_PEAK,"[]",SINGLE,"[(16, 12)]"
1237666338114896422,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 46)]",NO_PEAK,"[]"
1237666338114896421,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
