objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663783139803837,SINGLE,"[(4, 98)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(76, 85)(84, 12)]"
1237663783139803861,SINGLE,"[(12, 31)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(85, 38)(34, 90)]"
1237663783139803862,SINGLE,"[(4, 14)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(20, 42)]",DOUBLE,"[(74, 90)(46, 31)]"
1237663783139803890,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783139803903,SINGLE,"[(26, 72)]",SINGLE,"[(26, 72)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783139803972,SINGLE,"[(20, 51)]",NO_PEAK,"[]",SINGLE,"[(20, 51)]",SINGLE,"[(19, 51)]",DOUBLE,"[(19, 51)(36, 96)]"
1237663783139804053,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(14, 19)]",DOUBLE,"[(14, 19)(47, 87)]"
1237663783139804143,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(99, 77)(69, 38)]"
1237663783139804166,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 24)]",DOUBLE,"[(19, 7)(99, 78)]"
1237663783139869873,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783139869917,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(32, 27)]",DOUBLE,"[(47, 7)(36, 7)]"
1237663783139869946,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(53, 47)(72, 24)]"
1237663783139870080,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(33, 87)(74, 85)]"
1237663783139934235,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(5, 20)]",DOUBLE,"[(2, 2)(5, 20)]",NO_PEAK,"[]"
1237663783139934338,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 57)]",NO_PEAK,"[]"
1237663783139934345,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
