objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237660024521556600,SINGLE,"[(43, 27)]",NO_PEAK,"[]",SINGLE,"[(43, 27)]",NO_PEAK,"[]"
1237660024521359924,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237660024521359930,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663783140328504,SINGLE,"[(90, 46)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 12)]"
1237666406848201581,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657070090715946,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657070090716174,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783140590177,SINGLE,"[(86, 98)]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",NO_PEAK,"[]"
1237666408459141663,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(40, 5)(40, 6)]",NO_PEAK,"[]"
1237666408459141662,NO_PEAK,"[]",SINGLE,"[(34, 28)]",DOUBLE,"[(35, 29)(35, 30)]",SINGLE,"[(35, 30)]"
1237657587097075762,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(56, 27)]",NO_PEAK,"[]"
1237657587097075760,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(44, 73)]"
1237678617436161096,SINGLE,"[(48, 74)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(25, 31)]"
1237678617436160609,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666408460779684,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237666408460779685,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 33)]"
1237663784214725409,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784751006189,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 62)]",NO_PEAK,"[]"
1237657584950968416,SINGLE,"[(50, 49)]",DOUBLE,"[(49, 49)(50, 49)]",DOUBLE,"[(50, 50)(51, 50)]",SINGLE,"[(50, 50)]"
1237678617434653474,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784215708451,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 43)]",SINGLE,"[(23, 43)]"
1237663784215708452,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 19)]",SINGLE,"[(23, 19)]"
1237678617434653479,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
