objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663782602801255,SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782602801370,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(65, 84)(68, 60)]"
1237663782602801454,NO_PEAK,"[]",SINGLE,"[(40, 53)]",NO_PEAK,"[]",SINGLE,"[(14, 4)]",NO_PEAK,"[]"
1237663782602801481,NO_PEAK,"[]",SINGLE,"[(51, 1)]",SINGLE,"[(52, 1)]",SINGLE,"[(52, 1)]",NO_PEAK,"[]"
1237663782602801486,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(33, 53)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783124008975,NO_PEAK,"[]",SINGLE,"[(35, 26)]",SINGLE,"[(35, 25)]",SINGLE,"[(35, 26)]",NO_PEAK,"[]"
1237663783124009005,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(36, 42)]",SINGLE,"[(36, 41)]",NO_PEAK,"[]"
1237663783124009034,NO_PEAK,"[]",SINGLE,"[(53, 13)]",SINGLE,"[(50, 50)]",SINGLE,"[(53, 12)]",NO_PEAK,"[]"
1237663783124074525,NO_PEAK,"[]",SINGLE,"[(17, 1)]",SINGLE,"[(16, 1)]",SINGLE,"[(16, 1)]",NO_PEAK,"[]"
1237663783124074527,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(71, 65)]",NO_PEAK,"[]"
1237663783124074596,NO_PEAK,"[]",SINGLE,"[(37, 3)]",SINGLE,"[(37, 3)]",SINGLE,"[(37, 4)]",NO_PEAK,"[]"
1237663783124074749,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(64, 30)]",DOUBLE,"[(42, 87)(10, 14)]"
1237663783124074773,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(43, 48)(80, 63)]"
1237663783124074877,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(3, 36)]",NO_PEAK,"[]",DOUBLE,"[(3, 36)(27, 51)]"
1237663783124074983,SINGLE,"[(28, 26)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(51, 51)(71, 1)]"
1237663782602866793,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663782602866794,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782602866931,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(24, 79)(49, 51)]"
1237663782602867006,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(21, 60)]"
1237663782602867151,SINGLE,"[(7, 40)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(16, 40)]",NO_PEAK,"[]"
1237663783124075430,SINGLE,"[(50, 33)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783124075433,SINGLE,"[(86, 53)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 88)(18, 30)]"
1237663783124075480,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(32, 25)]",DOUBLE,"[(32, 26)(52, 78)]"
1237663783124075487,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(13, 13)]"
1237663783124075520,SINGLE,"[(98, 1)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(2, 47)(51, 52)]"
1237663783124075685,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(96, 42)(7, 42)]"
1237663783124140263,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(38, 22)]",NO_PEAK,"[]",DOUBLE,"[(95, 89)(60, 33)]"
1237663783124140333,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(5, 29)(80, 67)]"
1237663783124140413,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 11)]",NO_PEAK,"[]"
1237663783124140518,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(63, 22)(37, 10)]"
1237663783124140581,SINGLE,"[(19, 25)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(9, 97)(49, 50)]"
1237663783124140591,SINGLE,"[(83, 7)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(29, 50)(99, 5)]"
1237663783124140593,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(32, 43)(48, 15)]"
1237663783124140633,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663783124140640,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(74, 90)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782602998088,NO_PEAK,"[]",DOUBLE,"[(59, 54)(54, 63)]",SINGLE,"[(58, 54)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782602998156,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663783124140853,SINGLE,"[(68, 77)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783124140901,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(73, 42)(99, 21)]"
1237663783124140935,SINGLE,"[(63, 9)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(6, 78)(52, 86)]"
1237663783124140993,SINGLE,"[(3, 6)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(67, 36)(17, 17)]"
1237663783124141135,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 33)]",NO_PEAK,"[]"
1237663783124141138,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(53, 69)(91, 87)]"
1237663783124205975,SINGLE,"[(93, 92)]",SINGLE,"[(30, 6)]",SINGLE,"[(30, 5)]",SINGLE,"[(30, 5)]",NO_PEAK,"[]"
1237663783124205992,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(22, 55)(64, 51)]"
1237663783124206019,SINGLE,"[(33, 8)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 10)]"
1237663783124206107,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783124206191,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783124206197,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 34)]",DOUBLE,"[(41, 55)(37, 79)]"
1237663783124206322,SINGLE,"[(90, 35)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 80)(22, 10)]"
1237663783124206353,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",DOUBLE,"[(73, 67)(57, 91)]"
1237663783124206369,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(84, 20)]"
1237663783124206688,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(68, 82)(49, 50)]"
1237663783124206698,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(95, 98)(12, 40)]"
1237663783124206743,SINGLE,"[(78, 97)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 15)]",NO_PEAK,"[]"
1237663783124206789,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(88, 19)]",NO_PEAK,"[]"
1237663783124271172,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
