objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237645942905700800,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",DOUBLE,"[(1, 42)(16, 62)]"
1237645942905963478,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237645943976493319,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237645943978787298,SINGLE,"[(80, 13)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(33, 3)]"
1237657069549585280,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(29, 79)(66, 74)]"
1237657070088355848,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657070089535532,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(25, 50)]",NO_PEAK,"[]"
1237657070090453570,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 23)]",NO_PEAK,"[]",DOUBLE,"[(36, 48)(57, 27)]"
1237657070091501648,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657070628570088,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(8, 45)(55, 34)]"
1237657071159345746,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(74, 44)(46, 75)]"
1237657189835277414,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(45, 56)(49, 64)]"
1237657189835931786,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237657189836521659,SINGLE,"[(49, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237657190370247270,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(33, 56)(5, 22)]"
1237657190370574756,SINGLE,"[(29, 35)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(99, 22)]"
1237657190371492727,SINGLE,"[(3, 68)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(92, 71)(86, 87)]"
1237657190908625714,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(43, 47)]",DOUBLE,"[(48, 85)(60, 65)]"
1237657191979614342,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657192516224014,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(80, 22)(66, 2)]"
1237657192516944397,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(42, 39)(75, 94)]"
1237657192517272471,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(18, 24)]",NO_PEAK,"[]"
1237657584951755531,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(11, 54)]"
1237657586029166709,NO_PEAK,"[]",DOUBLE,"[(38, 57)(50, 49)]",DOUBLE,"[(38, 57)(50, 50)]",DOUBLE,"[(39, 57)(50, 50)]",NO_PEAK,"[]"
1237657586030149993,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(39, 13)]"
1237657587095962140,SINGLE,"[(84, 99)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657587096028185,NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(58, 9)(88, 93)]"
1237657587096028299,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(80, 22)(45, 67)]"
1237657587096945544,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(90, 99)]"
1237660024523588221,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(64, 17)(40, 6)]"
1237660024524243491,SINGLE,"[(81, 69)]",NO_PEAK,"[]",SINGLE,"[(13, 14)]",SINGLE,"[(13, 14)]",DOUBLE,"[(94, 77)(13, 13)]"
1237660027202896518,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 5)]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(49, 64)]"
1237660240312926869,SINGLE,"[(10, 78)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(42, 43)]",DOUBLE,"[(7, 37)(58, 61)]"
