objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663783668548324,SINGLE,"[(19, 27)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(68, 95)(91, 60)]"
1237663783668548381,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(54, 28)]",DOUBLE,"[(89, 32)(54, 28)]"
1237663783669727981,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(9, 12)]",NO_PEAK,"[]"
1237663783669727996,SINGLE,"[(78, 72)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(31, 66)(85, 36)]"
1237663783669728086,SINGLE,"[(66, 75)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(64, 77)(35, 50)]"
1237663783669793426,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 8)]",NO_PEAK,"[]"
1237663783669793433,SINGLE,"[(9, 84)]",NO_PEAK,"[]",SINGLE,"[(17, 8)]",NO_PEAK,"[]",DOUBLE,"[(67, 26)(81, 49)]"
1237663783669793454,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(18, 9)(28, 65)]"
1237663783669793515,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 36)]",DOUBLE,"[(28, 37)(96, 29)]"
1237663783669793579,SINGLE,"[(99, 9)]",NO_PEAK,"[]",SINGLE,"[(9, 62)]",NO_PEAK,"[]",DOUBLE,"[(49, 25)(49, 51)]"
1237663783669793581,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783669793593,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(78, 28)(12, 1)]"
1237663783669793601,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(90, 63)(72, 1)]"
1237663783669793627,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(84, 67)(50, 50)]"
1237663783669793739,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783669793763,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(55, 23)(2, 12)]"
1237663783669858343,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783669858679,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(82, 62)]"
1237663783669858816,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(28, 75)(52, 43)]"
1237663783669858817,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 57)]",NO_PEAK,"[]",DOUBLE,"[(25, 82)(49, 50)]"
1237663783669858874,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(87, 45)]"
1237663783668678927,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 64)(21, 23)]"
1237663783668679030,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(88, 17)]"
1237663783669858883,SINGLE,"[(16, 40)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(95, 33)(55, 57)]"
1237663783668679121,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(66, 19)]"
1237663783669858893,SINGLE,"[(16, 36)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(18, 43)]"
1237663783669858948,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(31, 70)]"
1237663783669859015,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(49, 49)(48, 40)]"
1237663783669859041,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(87, 36)]",SINGLE,"[(20, 15)]",DOUBLE,"[(88, 35)(82, 83)]"
1237663783669859079,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(75, 95)(19, 24)]"
1237663783669859086,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783669859091,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783669859173,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(40, 52)(37, 91)]"
1237663783669859212,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(26, 87)(28, 9)]"
1237663783669859216,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(32, 95)(9, 48)]"
1237663783669859235,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(24, 88)(78, 90)]"
1237663783669859300,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(23, 11)(50, 50)]"
1237663783669923930,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(7, 20)]",NO_PEAK,"[]",DOUBLE,"[(7, 20)(80, 38)]"
1237663783669923954,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(93, 39)]",NO_PEAK,"[]",DOUBLE,"[(51, 33)(93, 39)]"
1237663783669924089,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663783669924303,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(65, 42)(50, 50)]"
1237663783668744714,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(68, 73)(25, 53)]"
1237663783668744826,NO_PEAK,"[]",SINGLE,"[(11, 15)]",SINGLE,"[(11, 15)]",SINGLE,"[(11, 15)]",NO_PEAK,"[]"
1237663783668744864,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(21, 80)(95, 67)]"
1237663783669924336,SINGLE,"[(13, 8)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(53, 99)(83, 59)]"
1237663783669924384,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 18)]",SINGLE,"[(23, 18)]",DOUBLE,"[(71, 3)(73, 14)]"
1237663783669924671,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 39)]",DOUBLE,"[(23, 39)(11, 9)]"
1237663783669924814,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(13, 16)]",NO_PEAK,"[]"
1237663783669924904,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(60, 81)]"
1237663783669924935,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783670055022,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(28, 62)]",NO_PEAK,"[]"
1237663783670055183,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(78, 88)]"
1237663783670055328,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783670055341,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(54, 58)(50, 51)]"
1237663783670055364,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(48, 13)]"
1237663783670055430,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(20, 7)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783668810387,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(86, 46)(50, 50)]"
1237663783668810440,SINGLE,"[(65, 2)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(22, 23)]",NO_PEAK,"[]"
1237663783668810445,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(56, 77)(49, 49)]"
1237663783668810471,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(33, 99)(77, 67)]"
1237663783668810519,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783668810524,SINGLE,"[(9, 13)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(74, 54)(33, 21)]"
