objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663278467318243,SINGLE,"[(13, 83)]",NO_PEAK,"[]",SINGLE,"[(53, 62)]",NO_PEAK,"[]",DOUBLE,"[(52, 62)(48, 49)]"
1237663543696819386,SINGLE,"[(5, 6)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(88, 84)(57, 78)]"
1237663543696883741,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663543696883945,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(95, 28)(26, 79)]"
1237663543696884011,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",DOUBLE,"[(42, 98)(56, 68)]"
1237663543696884036,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(35, 39)]",NO_PEAK,"[]",DOUBLE,"[(46, 50)(14, 2)]"
1237663543696884624,SINGLE,"[(26, 55)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(19, 15)]",DOUBLE,"[(93, 11)(22, 4)]"
1237663543696884740,SINGLE,"[(65, 16)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(69, 45)(70, 85)]"
1237663543696884800,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 23)]",DOUBLE,"[(60, 98)(55, 46)]"
1237663543696884884,SINGLE,"[(39, 90)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 27)]",DOUBLE,"[(92, 64)(89, 46)]"
1237663543696949515,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663543696949613,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663543696949617,SINGLE,"[(46, 49)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(45, 12)(47, 83)]"
1237663543696949688,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(10, 1)(95, 10)]"
1237663543696949725,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 51)(90, 93)]"
1237663543696949735,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(39, 64)(31, 93)]"
1237663543696949771,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(71, 12)]",SINGLE,"[(70, 12)]",NO_PEAK,"[]"
1237663543696949795,SINGLE,"[(51, 65)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 34)]",DOUBLE,"[(51, 65)(65, 35)]"
