objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237666407382057331,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407382057399,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407382057466,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237666407382057494,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 49)]",SINGLE,"[(29, 49)]",NO_PEAK,"[]"
1237666407382057872,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]"
1237666407382057878,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 6)]",NO_PEAK,"[]"
1237666407382057892,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 11)]",NO_PEAK,"[]",DOUBLE,"[(16, 50)(54, 45)]"
1237666407382058030,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 51)(6, 34)]"
1237666407382058100,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407382058104,SINGLE,"[(33, 90)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(67, 30)(21, 51)]"
1237666407382058174,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(42, 99)(21, 98)]"
1237666407382058306,SINGLE,"[(66, 11)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(25, 52)]",DOUBLE,"[(27, 52)(50, 50)]"
1237666407382058341,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(30, 77)(29, 12)]"
1237666407382122548,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(71, 61)(44, 32)]"
1237666407381075251,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407381075274,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 20)]",SINGLE,"[(29, 20)]",DOUBLE,"[(80, 13)(29, 20)]"
1237666407381139833,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(7, 70)(52, 50)]"
1237666407381139836,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(20, 75)]"
1237666407916372806,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(27, 15)]",DOUBLE,"[(50, 49)(76, 66)]"
1237666407916372807,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(6, 71)(50, 50)]"
1237666407382122787,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(61, 37)]"
1237666407382122794,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(79, 35)]",NO_PEAK,"[]",DOUBLE,"[(4, 95)(79, 36)]"
1237666407382122891,SINGLE,"[(82, 97)]",SINGLE,"[(51, 49)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(32, 76)]"
1237666407382122896,SINGLE,"[(33, 30)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(38, 24)]",DOUBLE,"[(38, 24)(34, 65)]"
1237666407382122901,SINGLE,"[(71, 95)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(67, 69)]"
1237666407382122928,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(22, 21)]"
1237666407916372989,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(72, 10)(14, 23)]"
1237666407382123016,NO_PEAK,"[]",SINGLE,"[(40, 33)]",SINGLE,"[(40, 33)]",SINGLE,"[(40, 33)]",DOUBLE,"[(40, 33)(23, 58)]"
1237666407382123026,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(68, 68)(8, 14)]"
1237666407382123082,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(40, 43)]",SINGLE,"[(41, 16)]",DOUBLE,"[(39, 43)(53, 93)]"
1237666407382123141,SINGLE,"[(91, 98)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(11, 37)]",DOUBLE,"[(30, 77)(21, 20)]"
