objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237660024520638587,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 26)]",SINGLE,"[(56, 29)]",NO_PEAK,"[]"
1237660024520638851,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(86, 31)(47, 68)]"
1237660024520639062,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(30, 27)]",DOUBLE,"[(61, 59)(60, 15)]"
1237660024520639128,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(99, 35)]"
1237660024520639132,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 6)]",NO_PEAK,"[]",DOUBLE,"[(51, 6)(63, 24)]"
1237660024520639148,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 26)]",DOUBLE,"[(38, 83)(74, 78)]"
1237660024520639210,SINGLE,"[(41, 26)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(99, 31)(50, 50)]"
1237660024520639222,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(7, 14)]",NO_PEAK,"[]",DOUBLE,"[(82, 71)(82, 82)]"
1237660024520639268,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(43, 23)(50, 85)]"
1237660024520639329,SINGLE,"[(31, 22)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237660024520639403,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(11, 61)(5, 78)]"
1237660024520639482,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(73, 44)(49, 50)]"
1237660024520639727,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(54, 8)(64, 55)]"
1237660024520704483,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(69, 50)(57, 76)]"
1237660024520704558,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(70, 36)(16, 11)]"
1237660024520704620,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237660024520704649,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(19, 29)(14, 51)]"
