objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237663784744911828,SINGLE,"[(24, 36)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407379501344,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 51)]",NO_PEAK,"[]"
1237666407379501345,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407379239331,SINGLE,"[(16, 81)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237666407379239332,SINGLE,"[(54, 95)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 46)]"
1237663784208368156,SINGLE,"[(86, 98)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784208368157,SINGLE,"[(97, 97)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783672611254,SINGLE,"[(22, 29)]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237663783672611253,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071695888904,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071695888905,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784208826737,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 11)]",SINGLE,"[(12, 11)]"
1237663784208826739,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783135544567,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(36, 33)]",SINGLE,"[(36, 33)]"
1237663783135544566,SINGLE,"[(99, 60)]",NO_PEAK,"[]",SINGLE,"[(34, 43)]",SINGLE,"[(33, 43)]"
1237663782599328010,SINGLE,"[(26, 31)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663782599328009,SINGLE,"[(17, 24)]",SINGLE,"[(50, 51)]",SINGLE,"[(42, 44)]",NO_PEAK,"[]"
1237666407380943406,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]"
1237666407380943405,SINGLE,"[(31, 18)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237657069549060684,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783136461422,SINGLE,"[(19, 22)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(55, 25)]"
1237663783136461423,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 18)]"
1237680099165995345,SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]"
1237680099165995346,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 58)]",SINGLE,"[(49, 50)]"
1237657071160263350,SINGLE,"[(30, 34)]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]"
1237657071160263349,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 58)]",NO_PEAK,"[]"
1237678617431113984,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]"
1237678617431113985,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663785284338389,SINGLE,"[(2, 95)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(40, 26)]"
1237663785284338390,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784210727421,SINGLE,"[(99, 83)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 36)]"
1237663784210727420,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(26, 34)]"
1237680099167961759,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237680099167961760,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783675232776,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(22, 33)]"
1237663783675232777,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(10, 35)]"
1237680099167831020,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237680099167831021,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 28)]",NO_PEAK,"[]"
1237657071697855129,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657071697855128,SINGLE,"[(33, 25)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784748384872,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784748384871,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 14)]"
1237666407921811793,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407921811792,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666407920435548,SINGLE,"[(26, 15)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 75)(19, 66)]"
