objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237666339189556010,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666339189556009,SINGLE,"[(71, 83)]",NO_PEAK,"[]",SINGLE,"[(71, 84)]",SINGLE,"[(46, 40)]"
1237663782595002992,SINGLE,"[(79, 22)]",NO_PEAK,"[]",SINGLE,"[(3, 11)]",SINGLE,"[(2, 11)]"
1237663782595002993,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 49)]",SINGLE,"[(36, 15)]"
1237663782595068820,SINGLE,"[(25, 92)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782595068819,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782595331009,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782595331008,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(60, 6)]",NO_PEAK,"[]"
1237666338653405893,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666338653405892,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]"
1237663782595658217,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663782595658216,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 50)]"
1237663204922622503,SINGLE,"[(76, 75)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663204922622504,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784206533400,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(19, 38)]",NO_PEAK,"[]"
