objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662640123150711,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662640123150747,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662665888759971,SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662641733763531,NO_PEAK,"[]",SINGLE,"[(26, 30)]",SINGLE,"[(26, 30)]",DOUBLE,"[(50, 50)(61, 69)]"
1237662667499504216,NO_PEAK,"[]",SINGLE,"[(9, 22)]",SINGLE,"[(9, 22)]",SINGLE,"[(9, 22)]"
1237661463307747623,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 36)]",SINGLE,"[(41, 36)]"
1237662641733828938,SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662641733894445,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]"
1237661463307747664,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237661463307682126,SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",NO_PEAK,"[]",SINGLE,"[(29, 9)]"
1237662667499438468,NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662641197089089,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]"
1237662667499504099,SINGLE,"[(25, 32)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662667499438447,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662641733960114,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]"
1237662641733960028,NO_PEAK,"[]",SINGLE,"[(53, 39)]",DOUBLE,"[(52, 39)(50, 50)]",DOUBLE,"[(51, 50)(53, 39)]"
1237662666962436406,NO_PEAK,"[]",SINGLE,"[(15, 10)]",SINGLE,"[(14, 11)]",SINGLE,"[(14, 10)]"
1237662640660086865,NO_PEAK,"[]",SINGLE,"[(59, 59)]",DOUBLE,"[(58, 58)(50, 50)]",DOUBLE,"[(59, 59)(50, 50)]"
1237662640123281794,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237662640660152566,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(55, 62)(52, 51)]"
1237661068190613738,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664289392689370,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237661068727549968,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237661068727484549,SINGLE,"[(46, 28)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237661068727484463,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237661068727484560,SINGLE,"[(24, 88)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237661068727484507,SINGLE,"[(42, 14)]",SINGLE,"[(43, 13)]",SINGLE,"[(43, 14)]",SINGLE,"[(43, 14)]"
1237664289392689442,NO_PEAK,"[]",SINGLE,"[(27, 22)]",SINGLE,"[(28, 22)]",SINGLE,"[(28, 22)]"
1237661068190613612,NO_PEAK,"[]",SINGLE,"[(14, 1)]",SINGLE,"[(13, 1)]",SINGLE,"[(13, 1)]"
1237664289392754831,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664289929494628,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664289929363608,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664290466365566,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 42)]",DOUBLE,"[(50, 50)(54, 40)]"
1237664289929494605,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]"
1237664289929363518,SINGLE,"[(51, 13)]",NO_PEAK,"[]",SINGLE,"[(41, 26)]",SINGLE,"[(41, 25)]"
1237661069264158847,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]"
1237664289929494691,SINGLE,"[(57, 68)]",SINGLE,"[(6, 15)]",SINGLE,"[(18, 51)]",SINGLE,"[(17, 51)]"
1237661069264158899,SINGLE,"[(48, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664290466234639,NO_PEAK,"[]",DOUBLE,"[(53, 47)(47, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(47, 52)]"
1237664289929494697,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]"
1237662525766828100,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237661069264289973,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664289929495163,SINGLE,"[(79, 36)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(27, 24)]"
1237661069264289798,SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(34, 52)]"
1237661068190482595,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(10, 5)]",SINGLE,"[(11, 4)]"
1237661068190548092,NO_PEAK,"[]",SINGLE,"[(51, 51)]",SINGLE,"[(51, 51)]",NO_PEAK,"[]"
1237664289392623627,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 69)]"
1237661068190548004,NO_PEAK,"[]",SINGLE,"[(67, 15)]",NO_PEAK,"[]",SINGLE,"[(50, 51)]"
1237661068727353505,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 39)]",SINGLE,"[(24, 38)]"
1237661068727353498,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237664289392558347,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(25, 50)]",SINGLE,"[(25, 50)]"
1237661068727419109,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(28, 23)]",SINGLE,"[(29, 24)]"
1237661068727353366,SINGLE,"[(38, 60)]",DOUBLE,"[(39, 60)(51, 49)]",DOUBLE,"[(39, 60)(50, 50)]",DOUBLE,"[(39, 60)(50, 50)]"
1237661068190548141,DOUBLE,"[(53, 50)(48, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]"
1237664290465972227,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664289392558172,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237661068727419057,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(48, 6)]",SINGLE,"[(48, 6)]"
1237661068190548067,NO_PEAK,"[]",SINGLE,"[(19, 42)]",SINGLE,"[(19, 41)]",NO_PEAK,"[]"
1237661069264027818,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237661069264027729,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664290466104047,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237661069264093275,DOUBLE,"[(51, 50)(56, 55)]",DOUBLE,"[(50, 50)(50, 39)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237661069264093298,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664289929363569,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664290465972352,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664289929101369,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(37, 53)]"
1237664290466168964,SINGLE,"[(54, 7)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664290466234518,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
