objid,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,z-type,z-peaks
1237663783662387219,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663783662387223,DOUBLE,"[(36, 24)(26, 25)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(38, 24)(26, 28)]",DOUBLE,"[(38, 24)(99, 37)]"
1237663783662387298,SINGLE,"[(38, 53)]",SINGLE,"[(6, 45)]",SINGLE,"[(6, 46)]",DOUBLE,"[(13, 53)(6, 45)]",NO_PEAK,"[]"
1237663783661208070,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(99, 65)(78, 53)]"
1237663783661208082,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(68, 91)(76, 95)]",NO_PEAK,"[]"
1237663783661208110,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(27, 96)(49, 51)]"
1237663783662387425,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237663783662387470,SINGLE,"[(51, 51)]",SINGLE,"[(49, 51)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(87, 78)(49, 49)]"
1237663783662387486,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(49, 42)(99, 84)]"
1237663783662387527,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(91, 1)(50, 50)]"
1237663783662387646,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(68, 11)(88, 71)]"
1237663783662387673,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(65, 95)(61, 5)]"
1237663783662387755,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 51)(87, 86)]"
1237663783662387776,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 51)]",NO_PEAK,"[]",DOUBLE,"[(22, 1)(27, 98)]"
1237663783662387894,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(70, 98)(44, 52)]"
